2021,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2021-02-12 00:00:00,13.00,14.00,Karlsplatz,stationär,Frauen in Schwarz,Frauen in Schwarz,8-15
2021-02-12 00:00:00,13.30,18.30,Marienplatz,stationär,Animal Rights Watch e.V. (ARIWA),Tierschutz,10
2021-02-12 00:00:00,17.00,19.00,Marienplatz,stationär,,Demokratie leben,30-50
2021-02-12 00:00:00,15.00,16.30,Adam-Berg-Str. Öffentliche Grünanlage,stationär,,Baum- und Klimaschutz,200
2021-02-12 00:00:00,20.00,21.15,Lottlisa-Behling-Weg – Tal,sfv Autokorso,,Taxis in Not,150 KFZ
2021-02-12 00:00:00,16.00,18.00,Tegernseer Platz 7 vor der Post,stationär,DKP,Mehr Personal in den Krankenhäusern…,5
2021-02-12 00:00:00,16:30:00,17:10:00,Oberhoferpl,stationär,,Kurzarbeit,8
2021-02-12 00:00:00,17:15:00,17:50:00,Milbertshofenerstr 90,stationär,,Kurzarbeit,8
2021-02-13 00:00:00,16.30,19.00,Marienplatz,stationär,,Für Warheit Für Klarheit,200
2021-02-13 00:00:00,14.00,16.00,Marienplatz,stationär,,Freiheitsversammlung,200
2021-02-13 00:00:00,10.30,13.00,Rotkreuzplatz,stationär,DKP,Bundestagswahl  ,15
2021-02-13 00:00:00,14.00,16.00,Sendlinger Str. 8,stationär,,Freiheit für Abdullah Öcalan,15
2021-02-13 00:00:00,14.00,17.00,Theresienwiese – Theresienwiese,sfv,,Für Selbstbestimmung und Demokratie,150KFZ/300TN
2021-02-13 00:00:00,15.30,16.30,Irma-Uhrbach-Str.,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-02-13 00:00:00,12.00,16.00,"Bunzlauer Platz 7, Nähe Nahversorgungsz.",stationär,Falun Gong,Organraub,25
2021-02-13 00:00:00,13.00,14.00,Karl-Preis-Pl,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-02-13 00:00:00,14.00,17.00,Karlsplatz/Stachus,stationär,Scientology,Man kann immer etwas tun,10
2021-02-13 00:00:00,14.30,16.30,Odeonsplatz  ,stationär,,iran,10
2021-02-14 00:00:00,13.00,17.00,Marienplatz,stationär,,Frieden Freiheit Selbsbestimmung,200
2021-02-14 00:00:00,17.00,20.00,Theresienwiese,stationär,,Maskenball für Grundrechte,1000-1200
2021-02-14 00:00:00,15.00,17.30,Karlsplatz/Stachus,stationär,,Für Freiheit Für Klarheit Für Frieden,100
2021-02-14 00:00:00,15.00,16.00,Odeonsplatz  ,stationär,,Die Gastronomie,200
2021-02-14 00:00:00,14.30,16.00,Max-Joseph-Platz,stationär,,Maskenball für die Freiheit,200
2021-02-14 00:00:00,18.00,22.15,Odeonsplatz-Odeonsplatz,sfv,,Staatliche Coronamaßnahmen,500
2021-02-14 00:00:00,13.45,15.15,Professor-Huber-Platz,stationär,,Mahnwache für Julian Assange,10-25
2021-02-14 00:00:00,14.00,15.00,Mattoneplatz,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-02-14 00:00:00,Ansammlung 13:30 Beginn 14:30,16:45:00,Theresienwiese bis Franz-Josef-Strauß-Ring,sfv,,Gegen die Zwags-Impfung,400 TN in 150 KFZ
2021-02-14 00:00:00,15.00,16.00,Reichenbachbrücke gegenüber Kiosk,stationär,Parents4Future München,Klimachutz,8-12
2021-02-14 00:00:00,13.00,15.00,Alpenplatz,stationär,,Kinderrechte,30
2021-02-14 00:00:00,14.00,19.00,Rindermarkt,stationär,,Solidarität statt Verschwörungsdenken,ca. 50
2021-02-14 00:00:00,19.30,20.15,Marienplatz,stationär,,Unterstützung des Politikers Alexej Newalny,200
2021-02-14 00:00:00,16.00,19.30,"MS Weitblick, Sapporobogen 6-8",indoor,,Kunst und Kultur,80
2021-02-15 00:00:00,18.30,,"Restaurant „Bar Portugal“, Friedensstr. 26A",indoor,AfD,Kreismitgliederversammlung,20
2021-02-15 00:00:00,17.00,19.30,Marienplatz,stationär,,Freiheitsrechte,191
2021-02-15 00:00:00,16.00,17.00,Stadtplatz Georg-Birk-Str.,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-02-15 00:00:00,17.30,19.30,Am Harras,stationär,,Gegen alles – für jeden,50
2021-02-15 00:00:00,17.30,20.00,Theresienwiese – Theresienwiese,sfv Autokorso,,Gegen FFP2-Maskenpflicht,150 KFZ
2021-02-15 00:00:00,14.30,16.15,Odeonsplatz – Odeonsplatz,sfv Autokorso,Bayerns Fahrschulen,Bayerns Fahrschulen gegen den Lockdown – finanzielle Hilfen,150 KFZ
2021-02-16 00:00:00,17.30,19.30,Am Harras,stationär,,Gegen alles – für jeden,50
2021-02-16 00:00:00,15.00,17.30,Theresienwiese – Theresienwiese,sfv,,Fasching – Lockdown Ende,150 FZG
2021-02-16 00:00:00,12.30,17.45,Englischer Garten,stationär,,Kunst und Kultur,1-2
2021-02-17 00:00:00,10.00,12.00,"Muffathalle, Zellstraße 4",indoor,,Politischer Aschermittwoch,30-40
2021-02-17 00:00:00,18.00,19.00,Marienplatz,stationär,Solidarität International e.V. München,Aktuelles zur Flüchtlingspolitik,20-30
2021-02-17 00:00:00,17.30,19.30,Am Harras,stationär,,Gegen alles – für jeden,50
2021-02-17 00:00:00,17.30,20.00,Salvatorpl,stationär,Elternfürbildung,"Bildungspolitik, Öffnung der Schulen",40-70
2021-02-17 00:00:00,09.30,12.00,Kistlerhofstraße 60,stationär,,Falun Gong,7
2021-02-18 00:00:00,18.30,20.00,"Paulaner am Nockherberg, Hochstr. 77",indoor,,Bezirksparteitag CSU,100
2021-02-18 00:00:00,18.30,20.00,"Paulaner am Nockherberg, Hochstr. 77",indoor,,Bezirksparteitag CSU,8
2021-02-18 00:00:00,13.15,16.15,Kistlerhofstraße 60,stationär,,Falun Gong,5
2021-02-18 00:00:00,17.30,19.30,Am Harras,stationär,,Gegen alles – für jeden,50
2021-02-18 00:00:00,19.00,22.00,Geschwister-Scholl-Platz,stationär,,Demokratie benötigt Rechtsstaatlichkeit,500
2021-02-18 00:00:00,18.00,20.00,Geschwister-Scholl-Platz,stationär,,Zurück in den Rechtsstaat,1000
2021-02-18 00:00:00,16.00,17.30,Hofmannstraße 56,stationär,Ostturkistanische Union in Europa,Wo sind meine Familie? Internierungslager,10-15
2021-02-19 00:00:00,18.30,19.30,Karlsplatz,stationär,DIDF Jugend,Hanau,50-100
2021-02-19 00:00:00,17.00,19.00,Marienplatz,stationär,,Demokratie leben,30-50
2021-02-19 00:00:00,18.00,20.00,Georg-Freundorfer-Platz bis Lenbachpl,sfv,,Hanau,100
2021-02-19 00:00:00,16.30,17.30,Odeonsplatz  ,stationär,Amnesty International,1. Jahrestag des Anschlags Hanau,20
2021-02-19 00:00:00,17.30,19.30,Am Harras,stationär,,Gegen alles – für jeden,50
2021-02-19 00:00:00,19.00,20.00,Bad-Schachener-Str. 14,stationär,Partei Team Todenhöfer,Habil Kilic,100-150
2021-02-19 00:00:00,16.00,17.00,Hermann Weinhauser Str,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-02-19 00:00:00,16.00,16.45,Am Eichenhof 16,indoor,,Bundeswahlkreiskonferenz,19
2021-02-19 00:00:00,12.30,17.45,Englischer Garten,stationär,,Kunst und Kultur,1-2
2021-02-20 00:00:00,09.00,18.00,"Augustinerkeller, Arnulfstr. 52",indoor,,AufstellungsVS,90
2021-02-20 00:00:00,14.00,16.30,MPL – Promenadepl.,sfv,,Gegen NATO-Kriegskurs,300 plus
2021-02-20 00:00:00,17.30,20.00,Marienplatz,stationär,,Für Frieden für Wahrheit Für Klarheit,200
2021-02-20 00:00:00,13.00,14.00,Odeonsplatz  ,stationär,,Neuer Rektor an der Bogazici Uni (TR),200
2021-02-20 00:00:00,14.30,15.00,Kieferngartenstraße,stationär,Siedlerschaft Kieferngarten,Keine Tram Wendeschleife,80
2021-02-20 00:00:00,12.00,16.00,Bunzlauer Pl. 7,stationär,,Falun Gong,30
2021-02-20 00:00:00,14.00,17.00,Karlsplatz,stationär,Scientology,Man kann immer etwas tun,10
2021-02-20 00:00:00,16.00,17.00,Friedrichshafener Str.,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-02-20 00:00:00,12.30,17.45,Englischer Garten,stationär,,Kunst und Kultur,1-2
2021-02-20 00:00:00,13.00,17.00,Theresienwiese – Theresienwiese,sfv Autokorso,,Ende der Corona-Maßnahmen,200 KFZ 400 TN
2021-02-20 00:00:00,15.00,17.00,Landsberger Str. 486,stationär,,Schutz der Rechte unserer Kinder in Zeiten von Corona,100
2021-02-20 00:00:00,10.00,17.00,"Bürgersaal Fürstenried, Züricher Str. 35",indoor,CSU,Ortshauptversammlung / Aufstellungsversammlung,"30 pro VS, insgesamt max. 120"
